id,host_id,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews_ltm,last_review,review_scores_rating,license,bedrooms,amenities_count
942554582328098564,411520410,2021-07-07,t,3e Arrondissement,45.75619269937883,4.8520802333951,Entire home/apt,4,1.0,125.0,365,1125,179,11,2024-06-24,4.82,licensed,1.0,23
942589036398659431,527602347,2023-07-24,t,3e Arrondissement,45.75729,4.85785,Private room,2,1.0,50.0,1,365,0,6,2024-05-15,5.0,Unlicensed,1.0,41
942592179012548190,527602347,2023-07-24,t,3e Arrondissement,45.75738,4.85776,Entire home/apt,4,1.0,97.0,3,365,0,3,2024-06-28,5.0,licensed,2.0,10
942622190278589840,169499449,2018-01-23,f,6e Arrondissement,45.77067359999999,4.8518981,Entire home/apt,6,1.0,119.0,2,1125,87,13,2024-08-19,4.27,licensed,2.0,26
942658483396001224,277850116,2019-07-21,f,3e Arrondissement,45.76249,4.85765,Private room,1,1.0,50.0,1,365,130,3,2024-07-25,5.0,Unlicensed,1.0,10
943062539366378644,97540397,2016-10-01,t,3e Arrondissement,45.75700425358302,4.866491850970368,Entire home/apt,4,1.0,140.0,2,30,363,23,2024-06-07,4.96,licensed,2.0,50
943257683949832638,187934994,2018-05-05,t,8e Arrondissement,45.73505,4.86619,Entire home/apt,3,1.0,67.0,2,40,222,59,2024-09-10,4.97,licensed,1.0,36
944076776217871046,169499449,2018-01-23,f,8e Arrondissement,45.7417525,4.8823415,Entire home/apt,4,1.0,91.0,2,1125,0,11,2024-06-11,4.64,licensed,1.0,27
944102168959651633,24415292,2014-12-02,f,5e Arrondissement,45.758825300000005,4.826201330688482,Entire home/apt,4,1.0,98.0,1,15,12,29,2024-07-24,4.94,licensed,1.0,44
944288765364267270,31525054,2015-04-19,t,7e Arrondissement,45.75518,4.8432,Entire home/apt,5,1.0,230.0,3,7,0,1,2024-05-12,5.0,licensed,2.0,51
944646493366999470,528016243,2023-07-26,f,6e Arrondissement,45.78434,4.84839,Entire home/apt,4,1.0,157.0,1,1125,256,7,2024-09-07,4.63,licensed,1.0,24
944707935999730325,169499449,2018-01-23,f,1er Arrondissement,45.7697626,4.8357264,Entire home/apt,4,1.0,71.0,2,1125,3,7,2024-06-24,4.5,licensed,1.0,23
944934740318927133,140405826,2017-07-14,f,5e Arrondissement,45.76359502519122,4.788219293273911,Entire home/apt,4,1.0,60.0,365,365,0,0,2023-09-10,4.5,licensed,2.0,2
945421916944290986,129353,2010-05-21,f,4e Arrondissement,45.78043033488928,4.836258259524553,Entire home/apt,4,1.0,91.0,2,90,21,29,2024-08-26,4.74,licensed,2.0,41
946300193204150602,138811890,2017-07-05,f,8e Arrondissement,45.73015523356443,4.879509100356848,Entire home/apt,2,1.0,55.0,2,15,0,0,2023-08-14,4.25,licensed,1.0,5
946919698683682425,21991244,2014-10-01,f,1er Arrondissement,45.770073799966006,4.8341988387866826,Entire home/apt,4,1.0,76.0,2,15,2,15,2024-09-11,4.62,licensed,1.0,24
947004504605991356,407682018,2021-06-17,f,7e Arrondissement,45.7492982,4.8453569,Entire home/apt,2,1.0,69.0,2,2,318,83,2024-09-11,4.72,licensed,1.0,18
947098130871536891,14809773,2014-04-27,f,5e Arrondissement,45.76470747971911,4.829125366771505,Private room,1,1.0,45.0,10,365,253,0,2023-08-15,5.0,Unlicensed,1.0,16
947148172451899361,61563175,2016-03-04,t,7e Arrondissement,45.7299161468146,4.836878866166458,Entire home/apt,6,1.0,150.0,2,365,76,46,2024-08-29,4.78,licensed,3.0,44
947608697669991711,19508398,2014-08-05,t,7e Arrondissement,45.74971276365625,4.842545605451189,Entire home/apt,2,1.0,90.0,2,11,26,31,2024-09-07,5.0,licensed,1.0,24
947711664539041652,37868404,2015-07-08,f,5e Arrondissement,45.74896,4.78584,Entire home/apt,4,1.0,80.0,1,30,253,7,2024-07-14,5.0,licensed,1.0,24
948339900165589524,372629253,2020-10-20,f,8e Arrondissement,45.72942,4.86175,Entire home/apt,3,1.0,46.0,1,60,0,11,2024-08-13,4.5,Unlicensed,1.0,28
948391145113756222,22842548,2014-10-22,t,7e Arrondissement,45.73502,4.8249,Entire home/apt,3,1.0,65.0,1,30,312,33,2024-08-17,4.97,licensed,1.0,34
948575766514425127,529270254,2023-08-01,t,8e Arrondissement,45.73566604688406,4.856574395951895,Private room,2,1.0,38.0,1,15,287,14,2024-08-06,4.93,Unlicensed,1.0,12
949102673046867016,529229391,2023-08-01,f,5e Arrondissement,45.764276,4.828113,Entire home/apt,2,1.0,93.0,1,1125,0,4,2023-12-30,4.4,licensed,1.0,16
949142773629388701,168526277,2018-01-18,f,7e Arrondissement,45.7551503,4.841644899999999,Entire home/apt,2,1.0,77.0,2,365,16,15,2024-08-26,3.71,Exempt,0.0,12
949148773353039590,41092740,2015-08-10,f,8e Arrondissement,45.74619,4.86193,Entire home/apt,1,1.0,28.0,365,365,193,4,2024-01-02,5.0,licensed,1.0,33
949162821529173637,165978327,2018-01-05,f,3e Arrondissement,45.74338,4.89254,Entire home/apt,6,2.0,170.0,2,4,0,6,2024-06-24,4.86,licensed,3.0,60
949661493369847726,85696781,2016-07-24,f,5e Arrondissement,45.75816540197125,4.813837705515055,Entire home/apt,6,1.0,124.0,2,60,294,5,2024-05-01,4.8,licensed,1.0,32
949677415842997354,529585280,2023-08-03,f,1er Arrondissement,45.77109,4.82806,Entire home/apt,4,1.0,160.0,2,365,0,9,2024-03-27,4.78,licensed,2.0,6
949712177065617603,226216922,2018-11-17,f,6e Arrondissement,45.7704754,4.8443163,Entire home/apt,4,1.0,60.0,1,1125,349,16,2024-08-09,4.17,licensed,1.0,31
949908156738056890,59190023,2016-02-17,f,8e Arrondissement,45.72967386701547,4.86629052806395,Private room,2,1.0,50.0,2,7,162,5,2024-06-27,5.0,Unlicensed,1.0,4
949937638957832529,64501268,2016-03-26,f,2e Arrondissement,45.76089810000001,4.8320889,Entire home/apt,2,1.0,57.0,2,30,228,25,2024-08-08,4.44,licensed,1.0,24
949964041007145111,456488701,2022-04-28,f,8e Arrondissement,45.74164,4.8624,Entire home/apt,2,1.0,44.0,2,90,71,18,2024-08-19,4.6,licensed,1.0,36
950398472424088279,528011761,2023-07-26,f,3e Arrondissement,45.75726,4.84028,Entire home/apt,10,2.0,500.0,2,1125,175,11,2024-08-25,4.73,licensed,4.0,39
950622754086488441,5931758,2013-04-15,t,1er Arrondissement,45.76891,4.83212,Entire home/apt,4,1.0,170.0,1,1125,0,17,2024-04-19,4.94,licensed,1.0,24
950662322538208892,529860856,2023-08-04,t,6e Arrondissement,45.7664413,4.8431711,Entire home/apt,4,1.0,100.0,1,1125,171,24,2024-08-04,4.88,licensed,1.0,23
950806014451553695,80055338,2016-06-26,t,6e Arrondissement,45.77203,4.85234,Entire home/apt,2,1.0,90.0,1,365,181,108,2024-09-07,4.91,licensed,1.0,40
951475547309630710,511532100,2023-04-24,f,1er Arrondissement,45.76537219999999,4.835109,Entire home/apt,2,1.0,56.0,2,365,20,10,2024-08-18,4.73,licensed,1.0,27
952229742144769142,31129981,2015-04-13,f,7e Arrondissement,45.75294861263245,4.841655721426377,Entire home/apt,3,1.0,85.0,3,15,24,8,2024-08-07,5.0,licensed,1.0,29
952296052410114125,174941343,2018-02-23,t,1er Arrondissement,45.7666009,4.8306225,Entire home/apt,5,2.0,366.0,2,5,28,13,2024-09-04,5.0,licensed,3.0,24
952675445700283951,186220424,2018-04-25,t,9e Arrondissement,45.7758,4.80594,Entire home/apt,2,1.0,66.0,1,90,68,26,2024-08-04,4.93,licensed,1.0,43
952679243734686311,451047676,2022-03-24,f,6e Arrondissement,45.768689988610014,4.856905527412891,Entire home/apt,4,1.0,161.0,1,365,202,22,2024-09-08,4.95,licensed,2.0,37
953245269209753852,53791633,2016-01-08,f,9e Arrondissement,45.77931563731611,4.806967013114487,Entire home/apt,8,2.0,259.0,2,8,49,11,2024-08-23,4.91,licensed,4.0,22
953567946765191857,207825860,2018-08-06,f,5e Arrondissement,45.760035141640046,4.796707075303982,Private room,2,1.0,40.0,1,15,269,4,2024-02-25,4.75,Unlicensed,1.0,37
954094662837518789,162208651,2017-12-11,f,1er Arrondissement,45.77048074589302,4.825465415290783,Private room,4,1.0,90.0,2,20,17,2,2023-10-08,5.0,Unlicensed,1.0,3
954154104446573944,93105156,2016-09-02,f,8e Arrondissement,45.74068,4.86673,Entire home/apt,4,1.0,95.0,1,365,165,28,2024-06-24,4.97,licensed,2.0,5
954224342546306860,530846959,2023-08-09,f,2e Arrondissement,45.7440637,4.816942,Entire home/apt,2,1.0,50.0,4,365,188,7,2024-06-26,5.0,licensed,1.0,5
954261470514260378,226216922,2018-11-17,f,3e Arrondissement,45.7582078,4.8474341,Entire home/apt,2,1.0,69.0,2,1125,353,2,2024-04-01,3.5,licensed,1.0,31
954491709455745451,79631812,2016-06-24,f,3e Arrondissement,45.75636,4.8679,Entire home/apt,2,1.0,80.0,3,1125,2,24,2024-08-10,4.85,licensed,1.0,13
954717611726203198,25020997,2014-12-20,f,7e Arrondissement,45.7494,4.84436,Private room,2,1.0,50.0,2,365,342,21,2024-07-15,4.55,Unlicensed,1.0,35
954781696081694731,490680091,2022-12-08,f,7e Arrondissement,45.7513601,4.8446428,Entire home/apt,4,1.0,82.0,29,365,179,3,2024-06-30,5.0,licensed,1.0,36
954801722547272924,291015206,2019-09-02,f,9e Arrondissement,45.771899929232426,4.810481520467092,Entire home/apt,6,1.0,159.0,2,365,253,72,2024-09-11,4.88,licensed,2.0,33
954885666092977784,226216922,2018-11-17,f,7e Arrondissement,45.75222,4.84108,Entire home/apt,2,1.0,57.0,365,1125,328,3,2023-12-09,2.67,licensed,1.0,18
954972246887134963,531050754,2023-08-10,t,2e Arrondissement,45.76232604199995,4.834305066615343,Entire home/apt,2,1.0,45.0,3,31,224,42,2024-08-24,4.91,licensed,0.0,35
955097566226557384,311129994,2019-11-21,f,7e Arrondissement,45.751537,4.8428661,Private room,2,1.0,45.0,1,365,249,22,2024-06-10,4.54,Unlicensed,1.0,10
955145124505813171,68108502,2016-04-20,t,8e Arrondissement,45.74035,4.85989,Entire home/apt,2,1.0,63.0,3,365,112,37,2024-08-25,4.89,licensed,0.0,43
955518975018050483,337698666,2020-02-20,f,9e Arrondissement,45.7893851,4.814094799999999,Entire home/apt,4,1.0,129.0,1,365,308,3,2024-08-18,5.0,licensed,2.0,24
955602434589747296,176904029,2018-03-06,f,1er Arrondissement,45.76851,4.83546,Entire home/apt,2,1.0,77.0,1,1125,324,56,2024-08-31,4.8,licensed,1.0,27
955735214358539231,131908955,2017-05-25,t,9e Arrondissement,45.7591203,4.8095633,Entire home/apt,4,1.0,159.0,2,7,261,12,2024-09-05,5.0,licensed,2.0,35
955736380091329555,48352854,2015-11-06,f,3e Arrondissement,45.75091847661006,4.866203169112253,Entire home/apt,2,1.0,80.0,2,365,0,3,2024-06-23,5.0,licensed,1.0,8
957213663486508733,531624508,2023-08-13,f,1er Arrondissement,45.76854581798761,4.837678046506173,Entire home/apt,3,1.0,105.0,1,120,102,14,2024-09-08,4.69,licensed,1.0,32
957235619867830649,280544026,2019-07-30,t,5e Arrondissement,45.75388125317354,4.8216361285474925,Private room,2,1.0,40.0,1,365,0,18,2024-08-14,4.95,Unlicensed,1.0,14
957340637183274981,24832236,2014-12-14,t,8e Arrondissement,45.72701,4.87244,Private room,1,1.0,27.0,10,365,0,4,2024-06-17,4.8,Unlicensed,1.0,16
957775467339451416,531771958,2023-08-14,t,8e Arrondissement,45.7398772,4.8649817,Entire home/apt,2,1.0,65.0,1,365,197,49,2024-07-25,4.78,licensed,1.0,30
957807283697054307,168526277,2018-01-18,f,2e Arrondissement,45.7543629,4.8321987,Entire home/apt,2,1.0,63.0,2,365,38,8,2024-08-17,3.0,Exempt,1.0,5
957976332106875836,24832236,2014-12-14,t,8e Arrondissement,45.72688,4.87232,Private room,1,2.0,27.0,10,365,0,1,2024-06-20,5.0,Unlicensed,1.0,13
958422004881921338,24832236,2014-12-14,t,8e Arrondissement,45.72492,4.87449,Private room,1,2.0,30.0,10,365,0,3,2024-06-30,5.0,Unlicensed,1.0,13
958492352669267868,5274721,2013-03-01,f,6e Arrondissement,45.76519817518831,4.86872792553825,Entire home/apt,2,1.0,61.0,2,365,313,68,2024-09-10,4.83,licensed,1.0,38
959163371502206169,32394750,2015-05-02,f,2e Arrondissement,45.7539963,4.830335199999999,Entire home/apt,2,1.0,130.0,365,365,317,1,2023-09-19,5.0,licensed,1.0,8
959243018312285717,316423644,2019-12-11,f,5e Arrondissement,45.75607,4.82406,Entire home/apt,8,2.0,98.0,2,365,237,58,2024-09-01,4.69,licensed,1.0,40
959251687812194824,422105260,2021-09-08,f,2e Arrondissement,45.75184031137695,4.8277723752635175,Entire home/apt,4,1.0,110.0,3,24,0,1,2023-09-25,5.0,licensed,1.0,35
959316189924009598,169499449,2018-01-23,f,4e Arrondissement,45.77849794281654,4.836955482370011,Entire home/apt,4,1.0,105.0,2,1125,0,17,2024-07-29,4.35,licensed,2.0,29
959922630128441710,64556894,2016-03-26,t,7e Arrondissement,45.73714,4.8242,Private room,2,1.0,70.0,1,365,243,19,2024-09-08,5.0,Unlicensed,1.0,5
960634161038941965,369826491,2020-09-29,f,6e Arrondissement,45.7669662,4.855370499999999,Entire home/apt,4,1.0,90.0,3,90,81,13,2024-06-27,4.62,licensed,1.0,33
960635646929734359,405427757,2021-06-05,f,3e Arrondissement,45.75977821074602,4.852017213211129,Entire home/apt,4,1.0,100.0,1,365,249,15,2024-08-03,4.53,licensed,1.0,36
960654590397186357,8533520,2013-08-30,f,1er Arrondissement,45.7698095,4.8262896,Entire home/apt,4,1.0,200.0,1,365,267,1,2024-06-04,5.0,licensed,2.0,3
960698100949583240,86153733,2016-07-26,t,3e Arrondissement,45.74516600534299,4.888723584005174,Entire home/apt,2,1.0,67.0,7,190,135,4,2024-06-30,5.0,licensed,1.0,34
960852462299371586,526701451,2023-07-19,f,6e Arrondissement,45.76960593486856,4.861327479605576,Entire home/apt,4,1.0,85.0,2,90,154,55,2024-09-08,4.71,licensed,2.0,38
961417974551523451,532705013,2023-08-19,f,8e Arrondissement,45.741566538744095,4.869784812051915,Entire home/apt,3,1.0,115.0,2,365,0,3,2024-06-26,5.0,licensed,1.0,31
961541571281738585,476926526,2022-08-27,f,5e Arrondissement,45.757063859090096,4.8148891014014525,Entire home/apt,2,1.0,110.0,4,95,87,1,2023-12-15,5.0,licensed,0.0,15
961551120639346685,357055257,2020-07-18,f,9e Arrondissement,45.77315858486567,4.809646762354343,Entire home/apt,6,1.0,70.0,2,365,0,5,2023-12-10,4.2,licensed,1.0,35
962209500148549938,35319702,2015-06-08,f,8e Arrondissement,45.74013696099982,4.858834370970726,Private room,1,1.0,45.0,1,2,80,4,2024-06-23,5.0,Unlicensed,1.0,38
962226938662368135,67022955,2016-04-13,t,3e Arrondissement,45.74737934354648,4.883972868397942,Entire home/apt,2,1.0,80.0,30,365,252,1,2023-10-01,5.0,Mobility lease only,1.0,30
962762560185251271,458222405,2022-05-09,t,6e Arrondissement,45.7711507,4.850645,Entire home/apt,6,2.0,118.0,2,1125,190,33,2024-08-24,4.82,licensed,2.0,49
962782832554929006,44073924,2015-09-13,t,4e Arrondissement,45.7766743,4.8320325,Entire home/apt,4,1.0,145.0,2,10,121,42,2024-08-18,4.95,licensed,2.0,52
962821035982544805,226216922,2018-11-17,f,9e Arrondissement,45.7729107638524,4.805226785711907,Entire home/apt,2,1.0,82.0,2,1125,334,1,2024-04-30,1.0,licensed,1.0,33
962911626715825533,117818616,2017-02-23,t,8e Arrondissement,45.73727203891391,4.882560143445838,Private room,2,1.0,55.0,1,365,219,22,2024-08-31,4.95,Unlicensed,1.0,43
962938697396422636,533067485,2023-08-21,f,4e Arrondissement,45.7766811,4.833602099999999,Entire home/apt,2,1.0,50.0,30,365,163,2,2023-11-04,5.0,Mobility lease only,1.0,34
962965523504892327,204788014,2018-07-24,f,8e Arrondissement,45.73016,4.86072,Private room,1,1.0,31.0,1,1125,171,14,2024-08-24,4.57,licensed,1.0,55
963003227180059070,8602648,2013-09-03,f,7e Arrondissement,45.752087378200684,4.840134940202762,Private room,3,1.0,43.0,1,365,56,21,2024-08-19,4.5,Unlicensed,1.0,29
963025874571079742,4178899,2012-11-18,t,1er Arrondissement,45.76641801048054,4.830498978588324,Entire home/apt,4,1.0,125.0,2,1125,151,13,2024-08-03,4.92,licensed,2.0,45
963132390007559280,11872286,2014-02-02,t,7e Arrondissement,45.74288000317775,4.84979834407568,Entire home/apt,2,1.0,80.0,1,90,14,25,2024-07-28,4.96,licensed,1.0,43
963140044387540449,140526539,2017-07-15,f,9e Arrondissement,45.77300705189483,4.806514470528706,Entire home/apt,3,1.0,90.0,2,7,75,1,2023-10-07,5.0,licensed,1.0,38
964169154520746468,532176426,2023-08-16,f,9e Arrondissement,45.7792035,4.8050564,Entire home/apt,2,1.0,63.0,2,365,83,39,2024-08-23,4.08,licensed,1.0,14
964229733106326902,533416507,2023-08-23,f,7e Arrondissement,45.7513601,4.844642800000002,Entire home/apt,4,1.0,70.0,1,1125,155,17,2024-06-21,4.67,licensed,1.0,22
964946759108694027,426348417,2021-10-07,t,3e Arrondissement,45.74572235574836,4.878863397193783,Entire home/apt,4,1.0,90.0,7,300,270,3,2024-08-21,4.67,licensed,2.0,32
964961998892828700,533597445,2023-08-24,t,1er Arrondissement,45.769758353339824,4.831900909569542,Entire home/apt,2,1.0,101.0,1,365,236,26,2024-08-25,4.92,licensed,1.0,43
965085542205515941,533592436,2023-08-24,t,5e Arrondissement,45.7626898,4.8287669,Entire home/apt,4,2.0,210.0,1,1125,72,31,2024-09-10,4.94,licensed,2.0,24
965117097877413771,24832236,2014-12-14,t,8e Arrondissement,45.72660544374934,4.872355525364637,Private room,2,2.0,25.0,10,365,0,9,2024-08-29,4.7,Unlicensed,1.0,14
965243443105879104,68416780,2016-04-22,f,8e Arrondissement,45.73743320573015,4.866915809968785,Entire home/apt,4,1.0,80.0,2,365,3,14,2024-07-19,4.86,licensed,1.0,9
965253477621735277,42502217,2015-08-25,f,3e Arrondissement,45.76039979999999,4.8670308,Entire home/apt,4,1.0,100.0,3,365,143,3,2024-06-07,5.0,licensed,1.0,34
965340558169727686,346683061,2020-05-18,f,2e Arrondissement,45.7505282002718,4.830208721243576,Entire home/apt,2,1.0,116.0,2,365,85,11,2024-09-12,4.73,licensed,1.0,29
965643521809626902,61608150,2016-03-05,f,2e Arrondissement,45.7616733837844,4.837084374764946,Entire home/apt,4,1.0,118.0,2,365,175,3,2023-12-10,4.67,licensed,1.0,27
965775171432195616,412049310,2021-07-10,f,1er Arrondissement,45.7681226,4.8347817,Entire home/apt,4,1.0,136.0,1,365,354,15,2024-06-23,4.59,licensed,2.0,45
966036665954276485,228912435,2018-12-03,t,3e Arrondissement,45.752251850606655,4.870488965700298,Private room,2,1.0,39.0,3,7,0,12,2023-12-15,5.0,Unlicensed,1.0,11
966343110790431301,518347642,2023-06-05,f,2e Arrondissement,45.757037104125445,4.830721230846069,Entire home/apt,2,1.0,79.0,1,365,157,6,2024-04-07,4.83,Exempt,0.0,39
966386940581798702,67285734,2016-04-15,t,9e Arrondissement,45.7704702,4.8010762,Entire home/apt,2,1.0,49.0,3,365,358,8,2024-03-28,4.75,licensed,1.0,3
966550258757846157,411525364,2021-07-07,f,3e Arrondissement,45.753851415771535,4.863800090654639,Entire home/apt,4,1.0,126.0,3,365,334,11,2024-08-17,4.91,licensed,2.0,40
967160321271248700,66303777,2016-04-08,f,1er Arrondissement,45.77028809999999,4.8263627,Entire home/apt,2,1.0,65.0,2,365,0,17,2024-03-25,4.79,licensed,1.0,29
967345483123647237,89177350,2016-08-10,f,6e Arrondissement,45.77514675753102,4.846197012778647,Entire home/apt,2,1.0,120.0,3,365,9,5,2024-08-12,5.0,licensed,1.0,25
967699110464683230,5931758,2013-04-15,t,1er Arrondissement,45.7675937,4.836945300000001,Entire home/apt,8,2.0,400.0,1,1125,329,23,2024-09-08,4.91,licensed,4.0,28
967720010597602754,48070072,2015-11-03,t,7e Arrondissement,45.74869,4.8386,Entire home/apt,2,1.0,95.0,2,1125,350,21,2024-07-05,4.95,licensed,1.0,25
967846059448827133,4890321,2013-01-29,t,7e Arrondissement,45.74803234529267,4.843066303824778,Private room,2,1.0,55.0,1,365,231,8,2024-05-31,4.89,Unlicensed,1.0,24
967956070171290036,534252676,2023-08-28,t,5e Arrondissement,45.7650060315396,4.82548143500233,Entire home/apt,1,1.0,36.0,30,1125,348,3,2024-07-12,5.0,Mobility lease only,1.0,20
968112233308998937,9845907,2013-11-06,f,5e Arrondissement,45.75419195696276,4.822975572491446,Entire home/apt,3,1.0,99.0,2,365,242,3,2024-06-23,5.0,licensed,1.0,42
968206792123363190,116857081,2017-02-17,f,3e Arrondissement,45.75172502864866,4.864617742275812,Entire home/apt,4,2.0,172.0,3,365,0,2,2023-10-08,5.0,licensed,2.0,34
968233760786116964,39493149,2015-07-25,t,1er Arrondissement,45.76905680454384,4.82854035473665,Entire home/apt,2,1.0,100.0,2,15,0,9,2024-08-01,5.0,licensed,1.0,38
968249893845439298,41808902,2015-08-18,t,9e Arrondissement,45.77722957487522,4.8064697419747855,Entire home/apt,2,1.0,55.0,2,365,310,35,2024-09-10,4.89,licensed,1.0,47
968607562920492774,87004913,2016-07-31,f,3e Arrondissement,45.75634241511074,4.845779053866863,Entire home/apt,4,1.0,65.0,3,365,2,1,2023-09-18,5.0,licensed,1.0,36
968679803974668133,198126559,2018-06-26,f,8e Arrondissement,45.73681717837949,4.864441044178485,Entire home/apt,2,1.0,55.0,2,1125,0,6,2023-10-27,4.83,licensed,1.0,28
968771507333912796,532539897,2023-08-18,f,7e Arrondissement,45.74519859909604,4.846984169353848,Entire home/apt,2,1.0,65.0,3,180,17,13,2024-05-19,3.92,licensed,1.0,22
968833416709623689,131084945,2017-05-19,f,3e Arrondissement,45.75539,4.84482,Entire home/apt,6,1.0,114.0,1,365,0,2,2023-10-07,4.5,licensed,2.0,4
968928489881544996,71333366,2016-05-10,t,9e Arrondissement,45.77216,4.80122,Private room,2,1.0,35.0,2,365,6,14,2024-08-30,5.0,Unlicensed,1.0,9
969252840400386787,101421907,2016-10-26,f,3e Arrondissement,45.7597417,4.872878099999999,Private room,2,1.0,37.0,4,365,38,34,2024-08-17,4.94,Unlicensed,1.0,37
969412104818543006,102179057,2016-11-02,f,5e Arrondissement,45.7549728,4.8197116,Entire home/apt,4,1.0,132.0,2,14,82,7,2024-08-10,5.0,licensed,2.0,56
969642144478278508,48580332,2015-11-09,f,3e Arrondissement,45.75006,4.89031,Entire home/apt,4,1.0,140.0,1,365,167,3,2024-06-17,5.0,licensed,1.0,33
970247236342411656,534842493,2023-08-31,f,1er Arrondissement,45.772846,4.8361016,Entire home/apt,4,1.0,170.0,2,365,3,7,2024-07-27,5.0,licensed,2.0,43
970358832464977016,28505233,2015-02-28,t,9e Arrondissement,45.78954460907971,4.816326064803214,Private room,2,1.0,50.0,1,5,104,15,2024-09-11,4.93,Unlicensed,1.0,22
970368817125741780,8580803,2013-09-02,f,4e Arrondissement,45.78272251231263,4.81518608941041,Private room,2,1.0,86.0,2,365,160,4,2024-06-15,5.0,Unlicensed,1.0,66
970400877484146740,60597227,2016-02-27,t,7e Arrondissement,45.74867,4.85637,Entire home/apt,2,1.0,84.0,4,45,78,17,2024-06-24,5.0,licensed,1.0,35
970676719629953852,291015206,2019-09-02,f,5e Arrondissement,45.76271,4.82729,Entire home/apt,4,1.0,106.0,2,365,226,95,2024-09-11,4.83,licensed,1.0,31
